dmr,k502_2_in_w_4d,k502_4_in_w_4d,k608_6_in_w_4d,k520_in_w_23d,k528_in_w_23d,k529_in_w_23d,K589_in_w_3m,K592_in_w_3m,K600_in_w_3m,k427_in_w_1y,k430_in_w_1y,s288_in_w_1y,k608_1_in_m_4d,k502_3_in_m_4d,k502_5_in_m_4d,k518_in_m_23d,k519_in_m_23d,k526_in_m_23d,K588_in_m_3m,K590_in_m_3m,K591_in_m_3m,k428_in_m_1y,k429_in_m_1y,k431_in_m_1y,c.4d,c.23d,c.3m,c.1yr,m.4d,m.23d,m.3m,m.1yr
in_all_dmr_347,0.0909738081302417,0.0796720977976006,0.0841678749885785,0.133185802648099,0.0625862197919287,0.0727783257626458,0.123612215915122,0.0914604629797178,0.140880720110517,0.191524714359948,0.111399013639466,0.123347149340056,0.472372020780124,0.506115161772893,0.493986153053348,0.530781360824743,0.502907779249908,0.523033604037516,0.579479313260328,0.616244505036203,0.588012250760437,0.645134251080894,0.646512939493689,0.656926701374776,0.0849379269721403,0.0895167827342245,0.118651133001786,0.14209029244649,0.490824445202122,0.518907581370722,0.594578689685656,0.649524630649786
in_all_dmr_348,0.154684141955808,0.151946177773938,0.146218369691443,0.185948564508772,0.128354117118188,0.131825575337413,0.178733457712058,0.154060007902839,0.216847627662533,0.252281489935155,0.175866692695646,0.190567774809603,0.678018313900342,0.720231155695142,0.723864095348187,0.730824768769547,0.700347467687995,0.725947062045623,0.744001758963925,0.786418228195469,0.761264912482389,0.753239240493415,0.776908341874633,0.759423781365735,0.150949563140396,0.148709418988124,0.183213697759143,0.206238652480135,0.707371188314557,0.719039766167722,0.763894966547261,0.763190454577928
in_all_dmr_349,0.041128922661886,0.0382431153321473,0.0372507106789586,0.0416572216518457,0.0420893984251619,0.0428057230678572,0.0518403271680156,0.0534318387618977,0.0458579963741575,0.0826623301770896,0.0771558889710162,0.0728597574061728,0.276639275559449,0.266419649931195,0.30254093603475,0.402276539782177,0.386910359708909,0.371343293312446,0.446604102938725,0.459486539338487,0.470295883192371,0.730558375357977,0.740708606353817,0.681919918756213,0.038874249557664,0.0421841143816216,0.0503767207680236,0.0775593255180929,0.281866620508465,0.386843397601177,0.458795508489861,0.717728966822669
in_all_dmr_35,0.0312447340564636,0.0369417815247357,0.034575055496645,0.0530592253692887,0.0445220865438731,0.0564364029407849,0.103592714895949,0.0945126877971627,0.0955358326358964,0.227716419790881,0.227826901838007,0.220188191117971,0.408181139025254,0.424897880357134,0.412306253421672,0.449465975181944,0.427331620001945,0.469812376077272,0.520898538907628,0.556117495988527,0.540711026704484,0.720931288640915,0.699283092123937,0.700626034436095,0.0342538570259481,0.0513392382846489,0.097880411776336,0.225243837582286,0.41512842426802,0.448869990420387,0.53924235386688,0.706946805066982
in_all_dmr_350,0.0463258946792886,0.0424307108550672,0.0406016745923481,0.0655312570231106,0.0731610474382975,0.0692725463438135,0.071496160105994,0.053043045681221,0.0522875335964485,0.0879238873917647,0.0782991837889856,0.0855702279328628,0.288691255714126,0.288524126209305,0.289235309676549,0.291185695804804,0.300608667539302,0.367382512113063,0.40407297403015,0.421695592645563,0.398042301118613,0.59900118577815,0.59215458651042,0.606181962099075,0.0431194267089013,0.0693216169350739,0.0589422464612212,0.0839310997045377,0.288816897199993,0.31972562515239,0.407936955931442,0.599112578129215
in_all_dmr_351,0.0373787136192913,0.0374372440539614,0.0319129297933355,0.0708404771908352,0.0641454710889796,0.0700334541360631,0.104743576852634,0.0913751692962823,0.100927433527895,0.182170827150695,0.173952589319444,0.174479220974113,0.564022770585044,0.587085064734255,0.576899056433396,0.691973603816125,0.673716578560573,0.687393942460067,0.724510966874188,0.720175624410786,0.74332050918444,0.832157141552053,0.84596217296776,0.823962832459797,0.0355762958221961,0.0683398008052926,0.0990153932256038,0.176867545814751,0.576002297250898,0.684361374945588,0.729335700156471,0.834027382326537
in_all_dmr_352,0.0440890658203893,0.04355151334069,0.0485632805169304,0.0529916946087595,0.0626157840538644,0.0602065847831307,0.117561411056173,0.0956414000985329,0.117451587091721,0.182238664512199,0.184117484617804,0.166062618766539,0.210045547201117,0.236663455261324,0.189010543849898,0.214432453005186,0.226662356439659,0.22630897671761,0.36266329117338,0.365524444133486,0.355496453773739,0.452305679509612,0.455028386793252,0.465119045700435,0.0454012865593366,0.0586046878152515,0.110218132748809,0.177472922632181,0.211906515437446,0.222467928720818,0.361228063026868,0.457484370667766
in_all_dmr_353,0.0565374428708542,0.0581346606250519,0.0552451552703953,0.0770035831025565,0.0781426580385516,0.0661365296473999,0.130065853527124,0.142693625990678,0.134768075525681,0.255386923614571,0.24272921654615,0.208593134207582,0.466013981535483,0.503288034471755,0.480472607735217,0.521404112822041,0.524823024726821,0.543922880278922,0.644364240931388,0.669565733980495,0.644338359347053,0.746717733682278,0.75140660258429,0.737879785701141,0.0566390862554338,0.0737609235961693,0.135842518347828,0.235569758122768,0.483258207914152,0.530050005942595,0.652756111419645,0.74533470732257
in_all_dmr_354,0.0535931936623088,0.0517036569282596,0.0381981323776825,0.0586100687022953,0.0502408644429719,0.0556463066696178,0.0573267831589327,0.0735409567141879,0.0486745836270341,0.0840854328858423,0.0623208337261234,0.0521717469735096,0.365537922900566,0.38502978406404,0.397888327555568,0.420390466913913,0.386857130121555,0.433166390604748,0.5223171611632,0.516811885342311,0.530097175883393,0.629609191211549,0.655860357149441,0.662240390967986,0.047831660989417,0.0548324132716283,0.0598474411667182,0.0661926711951584,0.382818678173391,0.413471329213405,0.523075407462968,0.649236646442992
in_all_dmr_355,0.032467270292826,0.0471900523066359,0.0281122645098571,0.0353505408882443,0.0371965145125906,0.0404167593911394,0.0495297841683683,0.0387715432115424,0.0498616111777007,0.0535032800698437,0.0439355155329054,0.0446534214227333,0.163798886903208,0.189925649710152,0.189054682947439,0.218930394133288,0.237123283066757,0.239457713208722,0.294710176857388,0.308703825265078,0.293236760260804,0.415300890653262,0.400033462094957,0.402414515624355,0.0359231957031063,0.0376546049306581,0.0460543128525371,0.0473640723418275,0.180926406520266,0.231837130136256,0.29888358746109,0.405916289457525
in_all_dmr_356,0.0991341530427587,0.100288465220707,0.087207852972993,0.121539658490844,0.118768868925742,0.129745043822553,0.169844803863959,0.168838017363134,0.165119999432469,0.209735066693755,0.198368765178019,0.174518319265438,0.461522657022079,0.486763445247332,0.473013201532363,0.453658488170709,0.403256994736932,0.43180167514047,0.49371645062665,0.508678221924291,0.510461157222315,0.494021092501755,0.502773803453836,0.519884746854335,0.0955434904121529,0.123351190413046,0.167934273553187,0.194207383712404,0.473766434600591,0.429572386016037,0.504285276591085,0.505559880936642
in_all_dmr_357,0.158026931009668,0.174059232366272,0.167787606066277,0.161369532213051,0.175776008430703,0.178101008262978,0.163132258125658,0.146974428542747,0.16431761978481,0.15944956799945,0.157072430890124,0.121795150815387,0.47489863092157,0.491452639768253,0.499089877094177,0.477927346106166,0.473287437557115,0.482712798899085,0.47444586714517,0.489455402460985,0.481549136617667,0.378946946246274,0.389042711250043,0.408950451463119,0.166624589814072,0.171748849635577,0.158141435484405,0.14610571656832,0.488480382594667,0.477975860854122,0.481816802074607,0.392313369653145
in_all_dmr_358,0.135445672663336,0.136057038698456,0.154860941353924,0.139168488791991,0.174025315595631,0.171032106824515,0.106626436163133,0.0893644111819033,0.0897602863333774,0.0732251209910483,0.0693170497301246,0.061564245141764,0.45567781548582,0.46484693539602,0.455511514734252,0.473210900985078,0.490469358801988,0.469575033517691,0.312959235707298,0.317302028630115,0.325427796941545,0.147982513365073,0.192863069099059,0.171716352913745,0.142121217571905,0.161408637070712,0.0952503778928046,0.0680354719543123,0.458678755205364,0.477751764434919,0.318563020426319,0.170853978459292
in_all_dmr_359,0.0465535889728954,0.0577881273519206,0.0556510936252863,0.0789274870420101,0.064980078931337,0.0743466530379501,0.124172330928114,0.120228922634629,0.124286562640283,0.205235300741625,0.213934257514507,0.200943426763458,0.339740363406027,0.38225310602169,0.39201562598218,0.425457884714697,0.412312408396706,0.442012254765875,0.480631038434126,0.517271257388557,0.49913375880429,0.594323387615407,0.587590207730292,0.604146939409912,0.0533309366500341,0.0727514063370991,0.122895938734342,0.206704328339863,0.371336365136632,0.426594182625759,0.499012018208991,0.595353511585204
in_all_dmr_36,0.694346216328426,0.691190845158142,0.66357879758542,0.642862215763503,0.651082405464118,0.64763942128167,0.636432739616574,0.632458175633033,0.648993263357787,0.515005849810354,0.483857359207098,0.47126709807997,0.712927575738139,0.740265837841161,0.707657028557199,0.672315188713104,0.667847077571827,0.680421458263692,0.707169822416454,0.712809002996172,0.71909194937867,0.705860798513736,0.708491467274212,0.719722701453344,0.683038619690663,0.64719468083643,0.639294726202465,0.490043435699141,0.720283480712166,0.673527908182874,0.713023591597099,0.711358322413764
in_all_dmr_360,0.239358018348913,0.248502845102941,0.27621829100335,0.208739353787238,0.206619996022569,0.225146331409902,0.282614804153747,0.2785273634209,0.276847775227871,0.290896776239551,0.281227846166385,0.288392527120764,0.634205773488073,0.667819432657054,0.661692316055027,0.627592231339414,0.618330387271359,0.62499551465544,0.654401126270834,0.653495923480496,0.658240727477917,0.631582112892562,0.624738796373783,0.645245855455353,0.254693051485068,0.213501893739903,0.279329980934173,0.286839049842233,0.654572507400051,0.623639377755404,0.655379259076416,0.633855588240566
in_all_dmr_361,0.0542125551720974,0.068998957420696,0.0557372136030281,0.0670236464639806,0.0551065239888524,0.069135588966159,0.0852461570260765,0.0654586877289855,0.0914475200881377,0.0927433609580871,0.106334483600945,0.0988194620793709,0.231759030324708,0.253382636980258,0.253399622615891,0.316364024863774,0.294936640952389,0.287477904384214,0.44976613766286,0.457276256653205,0.444578116008565,0.590364597886807,0.596732588820871,0.591692868802517,0.0596495753986072,0.063755253139664,0.0807174549477332,0.099299102212801,0.246180429973619,0.299592856733459,0.45054017010821,0.592930018503398
in_all_dmr_362,0.0759145752499433,0.062601588291548,0.0582163717772852,0.056660619100754,0.0643887935972999,0.0588225149735994,0.0819905658985292,0.0886654425050165,0.0830035567581041,0.109752659132292,0.100800955637852,0.111375069325523,0.391512752298333,0.394631798106356,0.398120442316228,0.520171273987142,0.518673984011988,0.530224523342763,0.618328250338209,0.600925527912946,0.639483530957071,0.804476662214159,0.816282748878058,0.7837848763854,0.0655775117729255,0.0599573092238844,0.0845531883872166,0.107309561365222,0.394754997573639,0.523023260447298,0.619579103069409,0.801514762492539
in_all_dmr_363,0.0324195344337087,0.0323911584210796,0.0269790767702397,0.0563377867430546,0.0504382001430539,0.0458823378256231,0.0922934665424409,0.0779389256637944,0.0891716036861128,0.134770781296253,0.144655318592157,0.181439381381638,0.166627045933293,0.141610924355044,0.155577011017589,0.283904694256368,0.320499658774177,0.283371526219509,0.599791810629785,0.602416448770487,0.604137129694837,0.887814156663186,0.904230418009496,0.885286154045692,0.0305965898750093,0.0508861082372439,0.0864679986307827,0.153621827090016,0.154604993768642,0.295925293083351,0.60211512969837,0.892443576239458
in_all_dmr_364,0.118628456541939,0.0926548625175898,0.0926674382487928,0.0996882765066345,0.128859619358793,0.103102140704066,0.143610247708946,0.146641216637713,0.17473122425635,0.210423367526446,0.215558630451623,0.200019779305076,0.380904151392706,0.39954884710335,0.426854811395696,0.407623014388965,0.384972798297984,0.433160529257726,0.521756482445436,0.529237403640337,0.51064607905946,0.583870160707441,0.592319819091835,0.608887497937054,0.101316919102774,0.110550012189831,0.154994229534336,0.208667259094382,0.402435936630584,0.408585447314892,0.520546655048411,0.59502582591211
in_all_dmr_365,0.164011907365931,0.161544044777094,0.159084472473728,0.164908073469485,0.159441812475703,0.173997881436838,0.205753007772885,0.200769520502451,0.187908391280591,0.198335936263336,0.191379178355446,0.183997905802665,0.392759742754305,0.390683243215071,0.395110939548345,0.419252016478527,0.404307849354765,0.416819370990623,0.563192998569069,0.567130798445162,0.570120391487917,0.645409343922916,0.632499589017161,0.653482740828472,0.161546808205584,0.166115922460675,0.198143639851976,0.191237673473816,0.392851308505907,0.413459745607972,0.566814729500716,0.643797224589516
in_all_dmr_366,0.0847676365093432,0.0857675514243414,0.0802840286389769,0.0893758224126983,0.101714415212241,0.105481601257588,0.114916041694773,0.117613046169051,0.113826252747382,0.17897881941042,0.198328720824319,0.176657808868183,0.476737960198941,0.479420361495784,0.487254041768275,0.518818517880792,0.492374399963172,0.540679664765044,0.575538426262793,0.592282482299158,0.591606875203081,0.690733497756959,0.689204559790348,0.680729773234276,0.0836064055242205,0.0988572796275091,0.115451780203735,0.184655116367641,0.481137454487667,0.517290860869669,0.586475927921677,0.686889276927194
in_all_dmr_367,0.0644408445460305,0.0688135328845624,0.0699369565942154,0.0732891822432464,0.0804973145711245,0.0969857630344924,0.140110434233405,0.126420421180951,0.125340368911127,0.238885597425431,0.215685045484774,0.208885984413557,0.0995957856788391,0.0927285805609891,0.107067149043115,0.337661187346963,0.327892932543961,0.377312736235718,0.571940057970096,0.573905500280004,0.574772868757696,0.675611947087637,0.668022994975555,0.669485882842167,0.0677304446749361,0.0835907532829544,0.130623741441828,0.221152209107921,0.0997971717609811,0.347622285375547,0.573539475669265,0.671040274968453
in_all_dmr_368,0.135166778073787,0.127734753216736,0.110350401238125,0.156752399193407,0.159075247962912,0.171992717729246,0.172089115224495,0.176780327344522,0.196649911570179,0.233685859393543,0.239804473288337,0.22680353050089,0.126542888986883,0.127693658746682,0.14724521309203,0.350824550627656,0.346211048318144,0.371966577161292,0.579688115806524,0.550166525462747,0.588748944588037,0.699743246400628,0.704688027302744,0.718423620654375,0.124417310842883,0.162606788295188,0.181839784713065,0.23343128772759,0.133827253608532,0.356334058702364,0.572867861952436,0.707618298119249
in_all_dmr_369,0.166354509380235,0.164254744515685,0.164138235018985,0.164053754219223,0.171656456684832,0.170543217586723,0.18220601137482,0.193036124053566,0.19280536289304,0.196522439492585,0.188947185532581,0.172202946393238,0.302516467475991,0.319127031500953,0.309729797390515,0.390212178811131,0.36244021124933,0.370415832356079,0.488094359215955,0.503809544746938,0.53051659553731,0.632652139678448,0.587926030922194,0.655411026604182,0.164915829638302,0.168751142830259,0.189349166107142,0.185890857139468,0.31045776545582,0.374356074138847,0.507473499833401,0.625329732401608
in_all_dmr_37,0.384610150085753,0.36681442181448,0.380944756019937,0.378105939851651,0.39604078295583,0.419990543200049,0.430957738659549,0.436062429562495,0.660840855084366,0.492957855139672,0.483406245825306,0.499001440169619,0.600043312431395,0.598567248448035,0.591328506385535,0.637850213252746,0.623291252345998,0.620905567932334,0.692273214363498,0.693960159540175,0.695508192829861,0.759629957736546,0.76815584529021,0.759984404532678,0.377456442640057,0.398045755335843,0.509287007768803,0.491788513711532,0.596646355754988,0.627349011177026,0.693913855577845,0.762590069186478
